year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party,writein,candidatevotes,totalvotes,version,notes
2004,Missouri,MO,29,43,34,US President,"Badnarik, Michael",libertarian,FALSE,9831,2731364,20171015,NA
2004,Missouri,MO,29,43,34,US President,"Peroutka, Michael",constitution party,FALSE,5355,2731364,20171015,NA
2004,Missouri,MO,29,43,34,US President,"Nader, Ralph",independent,TRUE,1294,2731364,20171015,NA
2004,Montana,MT,30,81,64,US President,"Bush, George W.",republican,FALSE,266063,450434,20171015,NA
2004,Montana,MT,30,81,64,US President,"Kerry, John",democrat,FALSE,173710,450434,20171015,NA
2004,Montana,MT,30,81,64,US President,"Nader, Ralph",independent,FALSE,6168,450434,20171015,NA
2004,Montana,MT,30,81,64,US President,"Peroutka, Michael",constitution party,FALSE,1764,450434,20171015,NA
2004,Montana,MT,30,81,64,US President,"Badnarik, Michael",libertarian,FALSE,1733,450434,20171015,NA
2004,Montana,MT,30,81,64,US President,"Cobb, David",green,FALSE,996,450434,20171015,NA
2004,Nebraska,NE,31,46,35,US President,"Bush, George W.",republican,FALSE,512814,778186,20171015,NA
2004,Nebraska,NE,31,46,35,US President,"Kerry, John",democrat,FALSE,254328,778186,20171015,NA
2004,Nebraska,NE,31,46,35,US President,"Nader, Ralph",reform party,FALSE,5780,778186,20171015,NA
2004,Nebraska,NE,31,46,35,US President,"Badnarik, Michael",libertarian,FALSE,2041,778186,20171015,NA
2004,Nebraska,NE,31,46,35,US President,Other,nebraska party,FALSE,1314,778186,20171015,NA
2004,Nebraska,NE,31,46,35,US President,"Cobb, David",green,FALSE,978,778186,20171015,NA
2004,Nebraska,NE,31,46,35,US President,Other,,TRUE,931,778186,20171015,NA
2004,Nevada,NV,32,88,65,US President,"Bush, George W.",republican,FALSE,418690,829587,20171015,NA
2004,Nevada,NV,32,88,65,US President,"Kerry, John",democrat,FALSE,397190,829587,20171015,NA
2004,Nevada,NV,32,88,65,US President,"Nader, Ralph",independent,FALSE,4838,829587,20171015,NA
2004,Nevada,NV,32,88,65,US President,Other,,FALSE,3688,829587,20171015,NA
2004,Nevada,NV,32,88,65,US President,"Badnarik, Michael",libertarian,FALSE,3176,829587,20171015,NA
2004,Nevada,NV,32,88,65,US President,"Peroutka, Michael",independent american,FALSE,1152,829587,20171015,NA
2004,Nevada,NV,32,88,65,US President,"Cobb, David",green,FALSE,853,829587,20171015,NA
2004,New Hampshire,NH,33,12,4,US President,"Kerry, John",democrat,FALSE,340511,678287,20171015,NA
2004,New Hampshire,NH,33,12,4,US President,"Bush, George W.",republican,FALSE,331237,678287,20171015,NA
2004,New Hampshire,NH,33,12,4,US President,"Nader, Ralph",independent,FALSE,4479,678287,20171015,NA
2004,New Hampshire,NH,33,12,4,US President,Other,,FALSE,1095,678287,20171015,NA
2004,New Hampshire,NH,33,12,4,US President,Other,,TRUE,965,678287,20171015,NA
2004,New Jersey,NJ,34,22,12,US President,"Kerry, John",democrat,FALSE,1911430,3611691,20171015,NA
2004,New Jersey,NJ,34,22,12,US President,"Bush, George W.",republican,FALSE,1670003,3611691,20171015,NA
2004,New Jersey,NJ,34,22,12,US President,Other,independent,FALSE,30258,3611691,20171015,NA
2004,New Mexico,NM,35,85,66,US President,"Bush, George W.",republican,FALSE,376930,756304,20171015,NA
2004,New Mexico,NM,35,85,66,US President,"Kerry, John",democrat,FALSE,370942,756304,20171015,NA
2004,New Mexico,NM,35,85,66,US President,"Nader, Ralph",independent,FALSE,4053,756304,20171015,NA
2004,New Mexico,NM,35,85,66,US President,"Badnarik, Michael",libertarian,FALSE,2382,756304,20171015,NA
2004,New Mexico,NM,35,85,66,US President,"Cobb, David",green,FALSE,1226,756304,20171015,NA
2004,New Mexico,NM,35,85,66,US President,"Peroutka, Michael",constitution party,FALSE,771,756304,20171015,NA
2004,New York,NY,36,21,13,US President,"Kerry, John",democrat,FALSE,4180755,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,"Bush, George W.",republican,FALSE,2806993,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,"Bush, George W.",conservative,FALSE,155574,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,"Kerry, John",working families,FALSE,133525,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,"Nader, Ralph",independence,FALSE,84247,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,Blank Vote/Scattering,,FALSE,57230,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,"Nader, Ralph",peace and justice,FALSE,15626,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,"Badnarik, Michael",libertarian,FALSE,11607,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,"Calero, Roger",socialist workers,FALSE,2405,7448266,20171015,NA
2004,New York,NY,36,21,13,US President,Other,,TRUE,304,7448266,20171015,NA
2004,North Carolina,NC,37,56,47,US President,"Bush, George W.",republican,FALSE,1961166,3501007,20171015,NA
2004,North Carolina,NC,37,56,47,US President,"Kerry, John",democrat,FALSE,1525849,3501007,20171015,NA
2004,North Carolina,NC,37,56,47,US President,"Badnarik, Michael",libertarian,FALSE,11731,3501007,20171015,NA
2004,North Carolina,NC,37,56,47,US President,Other,unaffiliated,TRUE,2261,3501007,20171015,NA
2004,North Dakota,ND,38,44,36,US President,"Bush, George W.",republican,FALSE,196651,312833,20171015,NA
2004,North Dakota,ND,38,44,36,US President,"Kerry, John",democrat,FALSE,111052,312833,20171015,NA
2004,North Dakota,ND,38,44,36,US President,"Nader, Ralph",independent,FALSE,3756,312833,20171015,NA
2004,North Dakota,ND,38,44,36,US President,"Badnarik, Michael",libertarian,FALSE,851,312833,20171015,NA
2004,North Dakota,ND,38,44,36,US President,"Peroutka, Michael",constitution party,FALSE,514,312833,20171015,NA
2004,North Dakota,ND,38,44,36,US President,Other,,TRUE,9,312833,20171015,NA
2004,Ohio,OH,39,31,24,US President,"Bush, George W.",republican,FALSE,2859764,5627903,20171015,NA
2004,Ohio,OH,39,31,24,US President,"Kerry, John",democrat,FALSE,2741165,5627903,20171015,NA
2004,Ohio,OH,39,31,24,US President,Other,,FALSE,26616,5627903,20171015,NA
2004,Ohio,OH,39,31,24,US President,Other,,TRUE,358,5627903,20171015,NA
2004,Oklahoma,OK,40,73,53,US President,"Bush, George W.",republican,FALSE,959792,1463758,20171015,NA
2004,Oklahoma,OK,40,73,53,US President,"Kerry, John",democrat,FALSE,503966,1463758,20171015,NA
2004,Oregon,OR,41,92,72,US President,"Kerry, John",democrat,FALSE,943163,1836782,20171015,NA
2004,Oregon,OR,41,92,72,US President,"Bush, George W.",republican,FALSE,866831,1836782,20171015,NA
2004,Oregon,OR,41,92,72,US President,Other,,FALSE,8956,1836782,20171015,NA
2004,Oregon,OR,41,92,72,US President,"Badnarik, Michael",libertarian,FALSE,7260,1836782,20171015,NA
2004,Oregon,OR,41,92,72,US President,"Cobb, David",pacific green,FALSE,5315,1836782,20171015,NA
2004,Oregon,OR,41,92,72,US President,"Peroutka, Michael",constitution party,FALSE,5257,1836782,20171015,NA
2004,Pennsylvania,PA,42,23,14,US President,"Kerry, John",democrat,FALSE,2938095,5769590,20171015,NA
2004,Pennsylvania,PA,42,23,14,US President,"Bush, George W.",republican,FALSE,2793847,5769590,20171015,NA
2004,Pennsylvania,PA,42,23,14,US President,"Badnarik, Michael",libertarian,FALSE,21185,5769590,20171015,NA
2004,Pennsylvania,PA,42,23,14,US President,"Cobb, David",green,FALSE,6319,5769590,20171015,NA
2004,Pennsylvania,PA,42,23,14,US President,"Peroutka, Michael",constitution party,FALSE,6318,5769590,20171015,NA
2004,Pennsylvania,PA,42,23,14,US President,"Independent Party Candidate,",independent,TRUE,2656,5769590,20171015,NA
2004,Pennsylvania,PA,42,23,14,US President,Blank Vote/Scattering,,FALSE,1170,5769590,20171015,NA
2004,Rhode Island,RI,44,15,5,US President,"Kerry, John",democrat,FALSE,259760,437134,20171015,NA
2004,Rhode Island,RI,44,15,5,US President,"Bush, George W.",republican,FALSE,169046,437134,20171015,NA
2004,Rhode Island,RI,44,15,5,US President,"Nader, Ralph",reform party,FALSE,4651,437134,20171015,NA
2004,Rhode Island,RI,44,15,5,US President,"Cobb, David",green,FALSE,1333,437134,20171015,NA
2004,Rhode Island,RI,44,15,5,US President,"Badnarik, Michael",libertarian,FALSE,907,437134,20171015,NA
2004,Rhode Island,RI,44,15,5,US President,Nonpartisan,nonpartisan,FALSE,845,437134,20171015,NA
2004,Rhode Island,RI,44,15,5,US President,"Peroutka, Michael",constitution party,FALSE,339,437134,20171015,NA
2004,Rhode Island,RI,44,15,5,US President,Workers World,workers world,FALSE,253,437134,20171015,NA
2004,South Carolina,SC,45,57,48,US President,"Bush, George W.",republican,FALSE,937974,1617700,20171015,NA
2004,South Carolina,SC,45,57,48,US President,"Kerry, John",democrat,FALSE,661669,1617700,20171015,NA
2004,South Carolina,SC,45,57,48,US President,"Nader, Ralph",independence,FALSE,5520,1617700,20171015,NA
2004,South Carolina,SC,45,57,48,US President,"Peroutka, Michael",constitution party,FALSE,5317,1617700,20171015,NA
2004,South Carolina,SC,45,57,48,US President,"Badnarik, Michael",libertarian,FALSE,3608,1617700,20171015,NA
2004,South Carolina,SC,45,57,48,US President,"Brown, Walt",united citizens,FALSE,2124,1617700,20171015,NA
2004,South Carolina,SC,45,57,48,US President,"Cobb, David",green,FALSE,1488,1617700,20171015,NA
2004,South Dakota,SD,46,45,37,US President,"Bush, George W.",republican,FALSE,232584,388215,20171015,NA
2004,South Dakota,SD,46,45,37,US President,"Kerry, John",democrat,FALSE,149244,388215,20171015,NA
2004,South Dakota,SD,46,45,37,US President,"Nader, Ralph",independent,FALSE,4320,388215,20171015,NA
2004,South Dakota,SD,46,45,37,US President,"Peroutka, Michael",constitution party,FALSE,1103,388215,20171015,NA
2004,South Dakota,SD,46,45,37,US President,"Badnarik, Michael",libertarian,FALSE,964,388215,20171015,NA
2004,Tennessee,TN,47,62,54,US President,"Bush, George W.",republican,FALSE,1384375,2437319,20171015,NA
2004,Tennessee,TN,47,62,54,US President,"Kerry, John",democrat,FALSE,1036477,2437319,20171015,NA
2004,Tennessee,TN,47,62,54,US President,Other,independent,FALSE,16428,2437319,20171015,NA
2004,Tennessee,TN,47,62,54,US President,Other,,TRUE,39,2437319,20171015,NA
2004,Texas,TX,48,74,49,US President,"Bush, George W.",republican,FALSE,4526917,7410749,20171015,NA
2004,Texas,TX,48,74,49,US President,"Kerry, John",democrat,FALSE,2832704,7410749,20171015,NA
2004,Texas,TX,48,74,49,US President,"Badnarik, Michael",libertarian,FALSE,38787,7410749,20171015,NA
2004,Texas,TX,48,74,49,US President,Other,,TRUE,12341,7410749,20171015,NA
2004,Utah,UT,49,87,67,US President,"Bush, George W.",republican,FALSE,663742,927844,20171015,NA
2004,Utah,UT,49,87,67,US President,"Kerry, John",democrat,FALSE,241199,927844,20171015,NA
2004,Utah,UT,49,87,67,US President,"Nader, Ralph",unaffiliated,FALSE,11305,927844,20171015,NA
2004,Utah,UT,49,87,67,US President,"Peroutka, Michael",constitution party,FALSE,6841,927844,20171015,NA
2004,Utah,UT,49,87,67,US President,"Badnarik, Michael",libertarian,FALSE,3375,927844,20171015,NA
2004,Utah,UT,49,87,67,US President,"Jay, Charles",personal choice,FALSE,946,927844,20171015,NA
2004,Utah,UT,49,87,67,US President,"Calero, Roger",socialist workers,FALSE,393,927844,20171015,NA
2004,Utah,UT,49,87,67,US President,Other,,TRUE,43,927844,20171015,NA
2004,Vermont,VT,50,13,6,US President,"Kerry, John",democrat,FALSE,184067,312309,20171015,NA
2004,Vermont,VT,50,13,6,US President,"Bush, George W.",republican,FALSE,121180,312309,20171015,NA
2004,Vermont,VT,50,13,6,US President,"Nader, Ralph",independent,FALSE,4494,312309,20171015,NA
2004,Vermont,VT,50,13,6,US President,"Badnarik, Michael",libertarian,FALSE,1102,312309,20171015,NA
2004,Vermont,VT,50,13,6,US President,Other,,TRUE,957,312309,20171015,NA
2004,Vermont,VT,50,13,6,US President,"Parker, John",liberty union party,FALSE,265,312309,20171015,NA
2004,Vermont,VT,50,13,6,US President,"Calero, Roger",socialist workers,FALSE,244,312309,20171015,NA
2004,Virginia,VA,51,54,40,US President,"Bush, George W.",republican,FALSE,1716959,3195415,20171015,NA
2004,Virginia,VA,51,54,40,US President,"Kerry, John",democrat,FALSE,1454742,3195415,20171015,NA
2004,Virginia,VA,51,54,40,US President,"Badnarik, Michael",libertarian,FALSE,11032,3195415,20171015,NA
2004,Virginia,VA,51,54,40,US President,"Peroutka, Michael",constitution party,FALSE,10161,3195415,20171015,NA
2004,Virginia,VA,51,54,40,US President,Other,,TRUE,2521,3195415,20171015,NA
2004,Washington,WA,53,91,73,US President,"Kerry, John",democrat,FALSE,1510201,2859084,20171015,NA
2004,Washington,WA,53,91,73,US President,"Bush, George W.",republican,FALSE,1304894,2859084,20171015,NA
2004,Washington,WA,53,91,73,US President,"Nader, Ralph",independent,FALSE,23283,2859084,20171015,NA
2004,Washington,WA,53,91,73,US President,"Badnarik, Michael",libertarian,FALSE,11955,2859084,20171015,NA
2004,Washington,WA,53,91,73,US President,"Peroutka, Michael",constitution party,FALSE,3922,2859084,20171015,NA
2004,Washington,WA,53,91,73,US President,"Cobb, David",green,FALSE,2974,2859084,20171015,NA
2004,Washington,WA,53,91,73,US President,"Parker, John",workers world,FALSE,1077,2859084,20171015,NA
2004,Washington,WA,53,91,73,US President,"Calero, Roger",socialist workers,FALSE,547,2859084,20171015,NA
2004,Washington,WA,53,91,73,US President,"Van Auken, Bill",socialist equality party,FALSE,231,2859084,20171015,NA
2004,West Virginia,WV,54,55,56,US President,"Bush, George W.",republican,FALSE,423778,755792,20171015,NA
2004,West Virginia,WV,54,55,56,US President,"Kerry, John",democrat,FALSE,326541,755792,20171015,NA
2004,West Virginia,WV,54,55,56,US President,"Nader, Ralph",independent,FALSE,4063,755792,20171015,NA
2004,West Virginia,WV,54,55,56,US President,"Badnarik, Michael",libertarian,FALSE,1405,755792,20171015,NA
2004,West Virginia,WV,54,55,56,US President,"Cobb, David",,TRUE,5,755792,20171015,NA
2004,Wisconsin,WI,55,35,25,US President,"Kerry, John",democrat,FALSE,1489504,2997007,20171015,NA
2004,Wisconsin,WI,55,35,25,US President,"Bush, George W.",republican,FALSE,1478120,2997007,20171015,NA
2004,Wisconsin,WI,55,35,25,US President,"Nader, Ralph",independent,FALSE,17272,2997007,20171015,NA
2004,Wisconsin,WI,55,35,25,US President,"Badnarik, Michael",libertarian,FALSE,6464,2997007,20171015,NA
2004,Wisconsin,WI,55,35,25,US President,Blank Vote/Scattering,,FALSE,2986,2997007,20171015,NA
2004,Wisconsin,WI,55,35,25,US President,"Cobb, David",wisconsin green,FALSE,2661,2997007,20171015,NA
2004,Wyoming,WY,56,83,68,US President,"Bush, George W.",republican,FALSE,167629,243861,20171015,NA
2004,Wyoming,WY,56,83,68,US President,"Kerry, John",democrat,FALSE,70776,243861,20171015,NA
2004,Wyoming,WY,56,83,68,US President,"Nader, Ralph",independent,FALSE,3372,243861,20171015,NA
2004,Wyoming,WY,56,83,68,US President,"Badnarik, Michael",libertarian,FALSE,1171,243861,20171015,NA
2004,Wyoming,WY,56,83,68,US President,Other,,TRUE,480,243861,20171015,NA
2004,Wyoming,WY,56,83,68,US President,Other,,FALSE,433,243861,20171015,NA
2008,Alabama,AL,1,63,41,US President,"McCain, John",republican,FALSE,1266546,2099819,20171015,NA
2008,Alabama,AL,1,63,41,US President,"Obama, Barack H.",democrat,FALSE,813479,2099819,20171015,NA
2008,Alabama,AL,1,63,41,US President,,independent,FALSE,16089,2099819,20171015,NA
2008,Alabama,AL,1,63,41,US President,,,TRUE,3705,2099819,20171015,NA
2008,Alaska,AK,2,94,81,US President,"McCain, John",republican,FALSE,193841,326197,20171015,NA
2008,Alaska,AK,2,94,81,US President,"Obama, Barack H.",democrat,FALSE,123594,326197,20171015,NA
2008,Alaska,AK,2,94,81,US President,"Nader, Ralph",independent,FALSE,3783,326197,20171015,NA
2008,Alaska,AK,2,94,81,US President,,,TRUE,1730,326197,20171015,NA
2008,Alaska,AK,2,94,81,US President,"Baldwin, Charles """"Chuck""""",alaskan independence party,FALSE,1660,326197,20171015,NA
2008,Alaska,AK,2,94,81,US President,"Barr, Bob",libertarian,FALSE,1589,326197,20171015,NA
2008,Arizona,AZ,4,86,61,US President,"McCain, John",republican,FALSE,1230111,2293475,20171015,NA
2008,Arizona,AZ,4,86,61,US President,"Obama, Barack H.",democrat,FALSE,1034707,2293475,20171015,NA
2008,Arizona,AZ,4,86,61,US President,"Barr, Bob",libertarian,FALSE,12555,2293475,20171015,NA
2008,Arizona,AZ,4,86,61,US President,"Nader, Ralph",independent,FALSE,11301,2293475,20171015,NA
2008,Arizona,AZ,4,86,61,US President,"McKinney, Cynthia",green,FALSE,3406,2293475,20171015,NA
2008,Arizona,AZ,4,86,61,US President,,,TRUE,1395,2293475,20171015,NA
2008,Arkansas,AR,5,71,42,US President,"McCain, John",republican,FALSE,638017,1086617,20171015,NA
2008,Arkansas,AR,5,71,42,US President,"Obama, Barack H.",democrat,FALSE,422310,1086617,20171015,NA
2008,Arkansas,AR,5,71,42,US President,"Nader, Ralph",independent,FALSE,12882,1086617,20171015,NA
2008,Arkansas,AR,5,71,42,US President,"Barr, Bob",libertarian,FALSE,4776,1086617,20171015,NA
2008,Arkansas,AR,5,71,42,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,4023,1086617,20171015,NA
2008,Arkansas,AR,5,71,42,US President,"McKinney, Cynthia",green,FALSE,3470,1086617,20171015,NA
2008,Arkansas,AR,5,71,42,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,1139,1086617,20171015,NA
2008,California,CA,6,93,71,US President,"Obama, Barack H.",democrat,FALSE,8274473,13561900,20171015,NA
2008,California,CA,6,93,71,US President,"McCain, John",republican,FALSE,5011781,13561900,20171015,NA
2008,California,CA,6,93,71,US President,"Nader, Ralph",peace & freedom,FALSE,108381,13561900,20171015,NA
2008,California,CA,6,93,71,US President,"Barr, Bob",libertarian,FALSE,67582,13561900,20171015,NA
2008,California,CA,6,93,71,US President,"Keyes, Alan",american independent party,FALSE,40673,13561900,20171015,NA
2008,California,CA,6,93,71,US President,"McKinney, Cynthia",green,FALSE,38774,13561900,20171015,NA
2008,California,CA,6,93,71,US President,,independent,TRUE,20236,13561900,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Obama, Barack H.",democrat,FALSE,1288576,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"McCain, John",republican,FALSE,1073589,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Nader, Ralph",independent,FALSE,13350,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Barr, Bob",libertarian,FALSE,10897,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,6233,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Keyes, Alan",america's independent party,FALSE,3051,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"McKinney, Cynthia",green,FALSE,2822,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"McEnulty, Frank",unaffiliated,FALSE,828,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Jay, Charles",boston tea party,FALSE,598,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Allen, Jonathan",heartquake '08,FALSE,348,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Stevens, Thomas R.",objectivist party,FALSE,336,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Moore, Brian",socialist,FALSE,226,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,158,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Harris, James",socialist workers,FALSE,154,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Lyttle, Bradford",u.s. pacifist party,FALSE,110,2401361,20171015,NA
2008,Colorado,CO,8,84,62,US President,"Amondson, Gene",prohibition,FALSE,85,2401361,20171015,NA
2008,Connecticut,CT,9,16,1,US President,"Obama, Barack H.",democrat,FALSE,997772,1646792,20171015,NA
2008,Connecticut,CT,9,16,1,US President,"McCain, John",republican,FALSE,629428,1646792,20171015,NA
2008,Connecticut,CT,9,16,1,US President,"Nader, Ralph",independent,FALSE,19162,1646792,20171015,NA
2008,Connecticut,CT,9,16,1,US President,,,TRUE,430,1646792,20171015,NA
2008,Delaware,DE,10,51,11,US President,"Obama, Barack H.",democrat,FALSE,255459,412412,20171015,NA
2008,Delaware,DE,10,51,11,US President,"McCain, John",republican,FALSE,152374,412412,20171015,NA
2008,Delaware,DE,10,51,11,US President,"Nader, Ralph",independent,FALSE,2401,412412,20171015,NA
2008,Delaware,DE,10,51,11,US President,"Barr, Bob",libertarian,FALSE,1109,412412,20171015,NA
2008,Delaware,DE,10,51,11,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,626,412412,20171015,NA
2008,Delaware,DE,10,51,11,US President,"McKinney, Cynthia",green,FALSE,385,412412,20171015,NA
2008,Delaware,DE,10,51,11,US President,"Calero, Roger",socialist workers,FALSE,58,412412,20171015,NA
2008,District of Columbia,DC,11,53,55,US President,"Obama, Barack H.",democrat,FALSE,245800,265853,20171015,NA
2008,District of Columbia,DC,11,53,55,US President,"McCain, John",republican,FALSE,17367,265853,20171015,NA
2008,District of Columbia,DC,11,53,55,US President,,,TRUE,1138,265853,20171015,NA
2008,District of Columbia,DC,11,53,55,US President,"Nader, Ralph",independent,FALSE,958,265853,20171015,NA
2008,District of Columbia,DC,11,53,55,US President,"McKinney, Cynthia",green,FALSE,590,265853,20171015,NA
2008,Florida,FL,12,59,43,US President,"Obama, Barack H.",democrat,FALSE,4282074,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"McCain, John",republican,FALSE,4045624,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Nader, Ralph",ecology party of florida,FALSE,28124,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Barr, Bob",libertarian,FALSE,17218,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,7915,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"McKinney, Cynthia",green,FALSE,2887,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Keyes, Alan",america's independent party,FALSE,2550,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,1516,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Jay, Charles",boston tea party,FALSE,795,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Calero, Roger",socialist workers,FALSE,533,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Stevens, Thomas R.",objectivist party,FALSE,419,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Moore, Brian",socialist,FALSE,405,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,,,TRUE,391,8390744,20171015,NA
2008,Florida,FL,12,59,43,US President,"Amondson, Gene",prohibition,FALSE,293,8390744,20171015,NA
2008,Georgia,GA,13,58,44,US President,"McCain, John",republican,FALSE,2048759,3924486,20171015,NA
2008,Georgia,GA,13,58,44,US President,"Obama, Barack H.",democrat,FALSE,1844123,3924486,20171015,NA
2008,Georgia,GA,13,58,44,US President,"Barr, Bob",libertarian,FALSE,28731,3924486,20171015,NA
2008,Georgia,GA,13,58,44,US President,,,TRUE,1715,3924486,20171015,NA
2008,Georgia,GA,13,58,44,US President,,independent,TRUE,1158,3924486,20171015,NA
2008,Hawaii,HI,15,95,82,US President,"Obama, Barack H.",democrat,FALSE,325871,456064,20171015,NA
2008,Hawaii,HI,15,95,82,US President,"McCain, John",republican,FALSE,120566,456064,20171015,NA
2008,Hawaii,HI,15,95,82,US President,"Nader, Ralph",independent,FALSE,3825,456064,20171015,NA
2008,Hawaii,HI,15,95,82,US President,Blank Vote,,FALSE,2193,456064,20171015,NA
2008,Hawaii,HI,15,95,82,US President,"Barr, Bob",libertarian,FALSE,1314,456064,20171015,NA
2008,Hawaii,HI,15,95,82,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,1013,456064,20171015,NA
2008,Hawaii,HI,15,95,82,US President,"McKinney, Cynthia",green,FALSE,979,456064,20171015,NA
2008,Hawaii,HI,15,95,82,US President,Over Vote,,FALSE,303,456064,20171015,NA
2008,Idaho,ID,16,82,63,US President,"McCain, John",republican,FALSE,403012,655122,20171015,NA
2008,Idaho,ID,16,82,63,US President,"Obama, Barack H.",democrat,FALSE,236440,655122,20171015,NA
2008,Idaho,ID,16,82,63,US President,"Nader, Ralph",independent,FALSE,7175,655122,20171015,NA
2008,Idaho,ID,16,82,63,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,4747,655122,20171015,NA
2008,Idaho,ID,16,82,63,US President,"Barr, Bob",libertarian,FALSE,3658,655122,20171015,NA
2008,Idaho,ID,16,82,63,US President,,,TRUE,90,655122,20171015,NA
2008,Illinois,IL,17,33,21,US President,"Obama, Barack H.",democrat,FALSE,3419348,5522371,20171015,NA
2008,Illinois,IL,17,33,21,US President,"McCain, John",republican,FALSE,2031179,5522371,20171015,NA
2008,Illinois,IL,17,33,21,US President,"Nader, Ralph",independent,FALSE,30948,5522371,20171015,NA
2008,Illinois,IL,17,33,21,US President,"Barr, Bob",libertarian,FALSE,19642,5522371,20171015,NA
2008,Illinois,IL,17,33,21,US President,"McKinney, Cynthia",green,FALSE,11838,5522371,20171015,NA
2008,Illinois,IL,17,33,21,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,8256,5522371,20171015,NA
2008,Illinois,IL,17,33,21,US President,,new,FALSE,1149,5522371,20171015,NA
2008,Illinois,IL,17,33,21,US President,,,TRUE,11,5522371,20171015,NA
2008,Indiana,IN,18,32,22,US President,"Obama, Barack H.",democrat,FALSE,1374039,2751054,20171015,NA
2008,Indiana,IN,18,32,22,US President,"McCain, John",republican,FALSE,1345648,2751054,20171015,NA
2008,Indiana,IN,18,32,22,US President,"Barr, Bob",libertarian,FALSE,29257,2751054,20171015,NA
2008,Indiana,IN,18,32,22,US President,,,TRUE,1201,2751054,20171015,NA
2008,Indiana,IN,18,32,22,US President,"Nader, Ralph",independent,TRUE,909,2751054,20171015,NA
2008,Iowa,IA,19,42,31,US President,"Obama, Barack H.",democrat,FALSE,828940,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,"McCain, John",republican,FALSE,682379,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,"Nader, Ralph",peace & freedom,FALSE,8014,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,,,TRUE,6737,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,"Barr, Bob",libertarian,FALSE,4590,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,4445,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,"McKinney, Cynthia",green,FALSE,1423,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,"Harris, James",socialist workers,FALSE,292,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,"Moore, Brian",socialist,FALSE,182,1537123,20171015,NA
2008,Iowa,IA,19,42,31,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,121,1537123,20171015,NA
2008,Kansas,KS,20,47,32,US President,"McCain, John",republican,FALSE,699655,1235872,20171015,NA
2008,Kansas,KS,20,47,32,US President,"Obama, Barack H.",democrat,FALSE,514765,1235872,20171015,NA
